scientific_name,state_code,observation_count,source
Acronicta ovata,MO,16,GBIF
Acronicta ovata,MS,1,GBIF
Acronicta ovata,NC,66,GBIF
Acronicta ovata,NH,1,GBIF
Acronicta ovata,NJ,7,GBIF
Acronicta ovata,NY,9,GBIF
Acronicta ovata,OH,16,GBIF
Acronicta ovata,OK,4,GBIF
Acronicta ovata,PA,41,GBIF
Acronicta ovata,RI,1,GBIF
Acronicta ovata,SC,17,GBIF
Acronicta ovata,TN,16,GBIF
Acronicta ovata,TX,13,GBIF
Acronicta ovata,VA,21,GBIF
Acronicta ovata,VT,15,GBIF
Acronicta ovata,WI,5,GBIF
Acronicta ovata,WV,4,GBIF
Acronicta parallela,CO,6,GBIF
Acronicta parallela,NE,1,GBIF
Acronicta parallela,OK,32,GBIF
Acronicta parallela,SD,5,GBIF
Acronicta parallela,TX,1,GBIF
Acronicta parallela,WY,1,GBIF
Acronicta paupercula,TX,1,GBIF
Acronicta perblanda,AL,3,GBIF
Acronicta perblanda,GA,2,GBIF
Acronicta perblanda,MS,1,GBIF
Acronicta perblanda,TX,1,GBIF
Acronicta perdita,CA,78,GBIF
Acronicta perdita,CO,1,GBIF
Acronicta perdita,ID,3,GBIF
Acronicta perdita,MT,19,GBIF
Acronicta perdita,OR,15,GBIF
Acronicta perdita,WA,4,GBIF
Acronicta quadrata,MI,8,GBIF
Acronicta quadrata,MT,1,GBIF
Acronicta quadrata,WI,2,GBIF
Acronicta radcliffei,AL,17,GBIF
Acronicta radcliffei,AR,4,GBIF
Acronicta radcliffei,CA,8,GBIF
Acronicta radcliffei,CO,4,GBIF
Acronicta radcliffei,CT,18,GBIF
Acronicta radcliffei,DC,1,GBIF
Acronicta radcliffei,DE,2,GBIF
Acronicta radcliffei,FL,1,GBIF
Acronicta radcliffei,GA,13,GBIF
Acronicta radcliffei,IA,1,GBIF
Acronicta radcliffei,ID,8,GBIF
Acronicta radcliffei,IL,25,GBIF
Acronicta radcliffei,IN,3,GBIF
Acronicta radcliffei,KS,1,GBIF
Acronicta radcliffei,KY,3,GBIF
Acronicta radcliffei,MA,23,GBIF
Acronicta radcliffei,MD,21,GBIF
Acronicta radcliffei,ME,4,GBIF
Acronicta radcliffei,MI,8,GBIF
Acronicta radcliffei,MN,8,GBIF
Acronicta radcliffei,MO,18,GBIF
Acronicta radcliffei,MS,1,GBIF
Acronicta radcliffei,MT,10,GBIF
Acronicta radcliffei,NC,33,GBIF
Acronicta radcliffei,NH,7,GBIF
Acronicta radcliffei,NJ,6,GBIF
Acronicta radcliffei,NY,21,GBIF
Acronicta radcliffei,OH,12,GBIF
Acronicta radcliffei,OR,12,GBIF
Acronicta radcliffei,PA,47,GBIF
Acronicta radcliffei,SC,6,GBIF
Acronicta radcliffei,TN,8,GBIF
Acronicta radcliffei,UT,2,GBIF
Acronicta radcliffei,VA,45,GBIF
Acronicta radcliffei,VT,1,GBIF
Acronicta radcliffei,WA,18,GBIF
Acronicta radcliffei,WI,7,GBIF
Acronicta radcliffei,WV,1,GBIF
Acronicta radcliffei,WY,2,GBIF
Acronicta retardata,AL,54,GBIF
Acronicta retardata,AR,14,GBIF
Acronicta retardata,CT,14,GBIF
Acronicta retardata,DC,1,GBIF
Acronicta retardata,DE,6,GBIF
Acronicta retardata,FL,9,GBIF
Acronicta retardata,GA,32,GBIF
Acronicta retardata,IA,4,GBIF
Acronicta retardata,IL,21,GBIF
Acronicta retardata,IN,9,GBIF
Acronicta retardata,KS,2,GBIF
Acronicta retardata,KY,39,GBIF
Acronicta retardata,LA,16,GBIF
Acronicta retardata,MA,28,GBIF
Acronicta retardata,MD,18,GBIF
Acronicta retardata,ME,25,GBIF
Acronicta retardata,MI,11,GBIF
Acronicta retardata,MN,16,GBIF
Acronicta retardata,MO,24,GBIF
Acronicta retardata,MS,17,GBIF
Acronicta retardata,NC,69,GBIF
Acronicta retardata,NE,8,GBIF
Acronicta retardata,NH,12,GBIF
Acronicta retardata,NJ,16,GBIF
Acronicta retardata,NY,13,GBIF
Acronicta retardata,OH,31,GBIF
Acronicta retardata,OK,9,GBIF
Acronicta retardata,PA,20,GBIF
Acronicta retardata,RI,6,GBIF
Acronicta retardata,SC,29,GBIF
Acronicta retardata,SD,2,GBIF
Acronicta retardata,TN,56,GBIF
Acronicta retardata,TX,35,GBIF
Acronicta retardata,VA,43,GBIF
Acronicta retardata,VT,32,GBIF
Acronicta retardata,WI,4,GBIF
Acronicta retardata,WV,9,GBIF
Acronicta rubricoma,AL,24,GBIF
Acronicta rubricoma,AR,22,GBIF
Acronicta rubricoma,DE,1,GBIF
Acronicta rubricoma,FL,340,GBIF
Acronicta rubricoma,GA,12,GBIF
Acronicta rubricoma,IA,4,GBIF
Acronicta rubricoma,IL,20,GBIF
Acronicta rubricoma,IN,16,GBIF
Acronicta rubricoma,KS,21,GBIF
Acronicta rubricoma,KY,57,GBIF
Acronicta rubricoma,LA,23,GBIF
Acronicta rubricoma,MD,20,GBIF
Acronicta rubricoma,MI,12,GBIF
Acronicta rubricoma,MN,9,GBIF
Acronicta rubricoma,MO,50,GBIF
Acronicta rubricoma,MS,1,GBIF
Acronicta rubricoma,MT,1,GBIF
Acronicta rubricoma,NC,38,GBIF
Acronicta rubricoma,NE,17,GBIF
Acronicta rubricoma,NJ,4,GBIF
Acronicta rubricoma,NY,6,GBIF
Acronicta rubricoma,OH,62,GBIF
Acronicta rubricoma,OK,29,GBIF
Acronicta rubricoma,PA,14,GBIF
Acronicta rubricoma,SC,5,GBIF
Acronicta rubricoma,TN,104,GBIF
Acronicta rubricoma,TX,2142,GBIF
Acronicta rubricoma,VA,59,GBIF
Acronicta rubricoma,VT,1,GBIF
Acronicta rubricoma,WI,13,GBIF
Acronicta rubricoma,WV,2,GBIF
Acronicta sinescripta,GA,1,GBIF
Acronicta sperata,CO,4,GBIF
Acronicta sperata,IL,1,GBIF
Acronicta sperata,MA,9,GBIF
Acronicta sperata,ME,2,GBIF
Acronicta sperata,MI,17,GBIF
Acronicta sperata,MT,3,GBIF
Acronicta sperata,NH,3,GBIF
Acronicta sperata,NY,3,GBIF
Acronicta sperata,PA,2,GBIF
Acronicta sperata,RI,1,GBIF
Acronicta sperata,VT,4,GBIF
Acronicta sperata,WV,1,GBIF
Acronicta spinea,CA,35,GBIF
Acronicta spinigera,AL,1,GBIF
Acronicta spinigera,AR,1,GBIF
Acronicta spinigera,GA,6,GBIF
Acronicta spinigera,IA,7,GBIF
Acronicta spinigera,MD,1,GBIF
Acronicta spinigera,MI,3,GBIF
Acronicta spinigera,MN,3,GBIF
Acronicta spinigera,MS,1,GBIF
Acronicta spinigera,NC,5,GBIF
Acronicta spinigera,NE,1,GBIF
Acronicta spinigera,NJ,3,GBIF
Acronicta spinigera,OH,4,GBIF
Acronicta spinigera,OK,4,GBIF
Acronicta spinigera,PA,4,GBIF
Acronicta spinigera,SC,2,GBIF
Acronicta spinigera,TN,8,GBIF
Acronicta spinigera,TX,1,GBIF
Acronicta spinigera,VA,1,GBIF
Acronicta strigulata,CA,9,GBIF
Acronicta strigulata,CO,77,GBIF
Acronicta strigulata,ID,3,GBIF
Acronicta strigulata,NV,1,GBIF
Acronicta strigulata,OR,3,GBIF
Acronicta strigulata,TX,1,GBIF
Acronicta strigulata,UT,29,GBIF
Acronicta strigulata,WA,8,GBIF
Acronicta strigulata,WY,9,GBIF
Acronicta superans,AR,1,GBIF
Acronicta superans,CT,39,GBIF
Acronicta superans,GA,2,GBIF
Acronicta superans,IA,2,GBIF
Acronicta superans,IL,1,GBIF
Acronicta superans,KY,1,GBIF
Acronicta superans,MA,87,GBIF
Acronicta superans,MD,6,GBIF
Acronicta superans,ME,100,GBIF
Acronicta superans,MI,32,GBIF
Acronicta superans,MN,35,GBIF
Acronicta superans,MS,1,GBIF
Acronicta superans,MT,15,GBIF
Acronicta superans,NC,14,GBIF
Acronicta superans,NE,1,GBIF
Acronicta superans,NH,78,GBIF
Acronicta superans,NJ,1,GBIF
Acronicta superans,NY,56,GBIF
Acronicta superans,OH,19,GBIF
Acronicta superans,OR,1,GBIF
Acronicta superans,PA,36,GBIF
Acronicta superans,RI,3,GBIF
Acronicta superans,TN,13,GBIF
Acronicta superans,VA,8,GBIF
Acronicta superans,VT,180,GBIF
Acronicta superans,WI,8,GBIF
Acronicta superans,WV,7,GBIF
Acronicta thoracica,AZ,22,GBIF
Acronicta thoracica,CO,17,GBIF
Acronicta thoracica,NM,4,GBIF
Acronicta thoracica,OR,1,GBIF
Acronicta thoracica,TX,5,GBIF
Acronicta thoracica,UT,1,GBIF
Acronicta thoracica,WY,5,GBIF
Acronicta tota,NM,3,GBIF
Acronicta tota,OK,2,GBIF
Acronicta tota,TX,601,GBIF
Acronicta tristis,AL,1,GBIF
Acronicta tristis,IA,2,GBIF
Acronicta tristis,KY,1,GBIF
Acronicta tristis,MA,3,GBIF
Acronicta tristis,MD,4,GBIF
Acronicta tristis,ME,1,GBIF
Acronicta tristis,MI,2,GBIF
Acronicta tristis,MO,1,GBIF
Acronicta tristis,NC,8,GBIF
Acronicta tristis,NY,2,GBIF
Acronicta tristis,OH,1,GBIF
Acronicta tristis,PA,6,GBIF
Acronicta tristis,TN,6,GBIF
Acronicta tristis,VA,8,GBIF
Acronicta tristis,VT,2,GBIF
Acronicta tritona,AL,51,GBIF
Acronicta tritona,AR,6,GBIF
Acronicta tritona,CT,2,GBIF
Acronicta tritona,FL,39,GBIF
Acronicta tritona,GA,18,GBIF
Acronicta tritona,KS,1,GBIF
Acronicta tritona,KY,1,GBIF
Acronicta tritona,LA,8,GBIF
Acronicta tritona,MA,36,GBIF
Acronicta tritona,MD,10,GBIF
Acronicta tritona,ME,15,GBIF
Acronicta tritona,MI,15,GBIF
Acronicta tritona,MO,1,GBIF
Acronicta tritona,MS,3,GBIF
Acronicta tritona,NC,36,GBIF
Acronicta tritona,NH,1,GBIF
Acronicta tritona,NJ,37,GBIF
Acronicta tritona,NY,2,GBIF
Acronicta tritona,OH,1,GBIF
Acronicta tritona,PA,9,GBIF
Acronicta tritona,SC,17,GBIF
Acronicta tritona,TN,4,GBIF
Acronicta tritona,TX,38,GBIF
Acronicta tritona,VA,10,GBIF
Acronicta tritona,WI,5,GBIF
Acronicta tritona,WV,1,GBIF
Acronicta valliscola,TX,5,GBIF
Acronicta vinnula,AL,63,GBIF
Acronicta vinnula,AR,7,GBIF
Acronicta vinnula,CT,18,GBIF
Acronicta vinnula,FL,40,GBIF
Acronicta vinnula,GA,8,GBIF
Acronicta vinnula,IL,9,GBIF
Acronicta vinnula,IN,1,GBIF
Acronicta vinnula,KS,1,GBIF
Acronicta vinnula,KY,7,GBIF
Acronicta vinnula,LA,42,GBIF
Acronicta vinnula,MA,4,GBIF
Acronicta vinnula,MD,5,GBIF
Acronicta vinnula,MI,7,GBIF
Acronicta vinnula,MN,2,GBIF
Acronicta vinnula,MO,3,GBIF
Acronicta vinnula,MS,30,GBIF
Acronicta vinnula,NC,27,GBIF
Acronicta vinnula,NE,1,GBIF
Acronicta vinnula,NY,4,GBIF
Acronicta vinnula,OH,23,GBIF
Acronicta vinnula,OK,27,GBIF
Acronicta vinnula,PA,9,GBIF
Acronicta vinnula,SC,51,GBIF
Acronicta vinnula,TN,15,GBIF
Acronicta vinnula,TX,999,GBIF
Acronicta vinnula,VA,7,GBIF
Acronicta vinnula,VT,15,GBIF
Acronicta vinnula,WI,6,GBIF
Acronicta vinnula,WV,5,GBIF
Acronicta vulpina,CO,21,GBIF
Acronicta vulpina,ME,19,GBIF
Acronicta vulpina,MI,11,GBIF
Acronicta vulpina,MN,18,GBIF
Acronicta vulpina,MT,20,GBIF
Acronicta vulpina,NH,3,GBIF
Acronicta vulpina,NV,1,GBIF
Acronicta vulpina,NY,5,GBIF
Acronicta vulpina,OR,1,GBIF
Acronicta vulpina,UT,3,GBIF
Acronicta vulpina,VT,10,GBIF
Acronicta vulpina,WA,2,GBIF
Acronicta vulpina,WY,7,GBIF
Acroplectis haemanthes,CA,11,GBIF
Acroplectis haemanthes,NM,7,GBIF
Acroplectis haemanthes,NV,1,GBIF
Acroplectis haemanthes,TX,2,GBIF
Acroplectis haemanthes,UT,2,GBIF
Acroria terens,TX,3,GBIF
Acsala anomala,AK,4,GBIF
Actebia balanitis,AK,3,GBIF
Actebia balanitis,CO,4,GBIF
Actebia balanitis,MT,144,GBIF
Actebia balanitis,WY,6,GBIF
Actebia fennica,AK,102,GBIF
Actebia fennica,MA,3,GBIF
Actebia fennica,MI,3,GBIF
Actebia fennica,MN,3,GBIF
Actebia fennica,MT,19,GBIF
Actebia fennica,VT,2,GBIF
Actebia fennica,WA,2,GBIF
Actebia fennica,WI,2,GBIF
Actias luna,AL,1617,GBIF
Actias luna,AR,886,GBIF
Actias luna,CT,411,GBIF
Actias luna,DC,40,GBIF
Actias luna,DE,241,GBIF
Actias luna,FL,1570,GBIF
Actias luna,GA,1988,GBIF
Actias luna,IA,152,GBIF
Actias luna,IL,618,GBIF
Actias luna,IN,491,GBIF
Actias luna,KS,161,GBIF
Actias luna,KY,745,GBIF
Actias luna,LA,713,GBIF
Actias luna,MA,562,GBIF
Actias luna,MD,1694,GBIF
Actias luna,ME,826,GBIF
Actias luna,MI,442,GBIF
Actias luna,MN,362,GBIF
Actias luna,MO,750,GBIF
Actias luna,MS,392,GBIF
Actias luna,NC,3367,GBIF
Actias luna,NE,43,GBIF
Actias luna,NH,867,GBIF
Actias luna,NJ,639,GBIF
Actias luna,NY,1026,GBIF
Actias luna,OH,1270,GBIF
Actias luna,OK,521,GBIF
Actias luna,PA,1274,GBIF
Actias luna,RI,65,GBIF
Actias luna,SC,1047,GBIF
Actias luna,TN,1650,GBIF
Actias luna,TX,2794,GBIF
Actias luna,VA,2382,GBIF
Actias luna,VT,1124,GBIF
Actias luna,WI,238,GBIF
Actias luna,WV,314,GBIF
Actrix dissimulatrix,SC,38,GBIF
Actrix nyssaecolella,AL,3,GBIF
Actrix nyssaecolella,CT,1,GBIF
Actrix nyssaecolella,GA,1,GBIF
Actrix nyssaecolella,MD,9,GBIF
Actrix nyssaecolella,NC,18,GBIF
Actrix nyssaecolella,NJ,3,GBIF
Actrix nyssaecolella,NY,3,GBIF
Actrix nyssaecolella,OH,1,GBIF
Actrix nyssaecolella,PA,1,GBIF
Actrix nyssaecolella,RI,1,GBIF
Actrix nyssaecolella,TX,1,GBIF
Actrix nyssaecolella,VA,1,GBIF
Adaina ambrosiae,AL,27,GBIF
Adaina ambrosiae,AR,17,GBIF
Adaina ambrosiae,AZ,4,GBIF
Adaina ambrosiae,CA,36,GBIF
Adaina ambrosiae,FL,15,GBIF
Adaina ambrosiae,GA,6,GBIF
Adaina ambrosiae,IA,2,GBIF
Adaina ambrosiae,IL,22,GBIF
Adaina ambrosiae,IN,6,GBIF
Adaina ambrosiae,KS,18,GBIF
Adaina ambrosiae,KY,6,GBIF
Adaina ambrosiae,LA,27,GBIF
Adaina ambrosiae,MD,4,GBIF
Adaina ambrosiae,MI,2,GBIF
Adaina ambrosiae,MN,1,GBIF
Adaina ambrosiae,MO,15,GBIF
Adaina ambrosiae,MS,15,GBIF
Adaina ambrosiae,MT,1,GBIF
Adaina ambrosiae,NC,3,GBIF
Adaina ambrosiae,NE,3,GBIF
Adaina ambrosiae,NY,3,GBIF
Adaina ambrosiae,OH,3,GBIF
Adaina ambrosiae,OK,79,GBIF
Adaina ambrosiae,SC,6,GBIF
Adaina ambrosiae,TN,4,GBIF
Adaina ambrosiae,TX,505,GBIF
Adaina ambrosiae,VA,1,GBIF
Adaina ambrosiae,VT,1,GBIF
Adaina ambrosiae,WI,3,GBIF
Adaina bipunctatus,GA,1,GBIF
Adaina bipunctatus,MD,1,GBIF
Adaina montanus,AK,4,GBIF
Adaina montanus,AZ,1,GBIF
Adaina montanus,CT,1,GBIF
Adaina montanus,IL,1,GBIF
Adaina montanus,MA,13,GBIF
Adaina montanus,ME,2,GBIF
Adaina montanus,MI,4,GBIF
Adaina montanus,MT,1,GBIF
Adaina montanus,NY,9,GBIF
Adaina montanus,OH,1,GBIF
Adaina simplicius,AL,8,GBIF
Adaina simplicius,FL,2,GBIF
Adaina simplicius,TX,3,GBIF
Adela astrella,AZ,23,GBIF
Adela astrella,TX,1,GBIF
Adela caeruleella,AL,46,GBIF
Adela caeruleella,AR,7,GBIF
Adela caeruleella,CT,1,GBIF
Adela caeruleella,DE,1,GBIF
Adela caeruleella,FL,33,GBIF
Adela caeruleella,GA,27,GBIF
Adela caeruleella,IL,1,GBIF
Adela caeruleella,IN,4,GBIF
Adela caeruleella,KY,21,GBIF
Adela caeruleella,LA,31,GBIF
Adela caeruleella,MA,1,GBIF
Adela caeruleella,MD,33,GBIF
Adela caeruleella,MO,7,GBIF
Adela caeruleella,MS,18,GBIF
Adela caeruleella,NC,49,GBIF
Adela caeruleella,NJ,3,GBIF
Adela caeruleella,OH,27,GBIF
Adela caeruleella,OK,3,GBIF
Adela caeruleella,PA,30,GBIF
Adela caeruleella,SC,16,GBIF
Adela caeruleella,TN,98,GBIF
Adela caeruleella,TX,6,GBIF
Adela caeruleella,VA,42,GBIF
Adela caeruleella,WV,13,GBIF
Adela eldorada,CA,41,GBIF
Adela eldorada,OR,1,GBIF
Adela eldorada,WA,1,GBIF
Adela flammeusella,CA,250,GBIF
Adela flammeusella,OR,4,GBIF
Adela flammeusella,WA,1,GBIF
Adela oplerella,CA,9,GBIF
Adela punctiferella,AZ,24,GBIF
Adela punctiferella,CA,29,GBIF
Adela purpurea,AK,1,GBIF
Adela purpurea,CT,1,GBIF
Adela purpurea,MA,4,GBIF
Adela purpurea,MI,3,GBIF
Adela purpurea,MN,11,GBIF
Adela purpurea,NH,1,GBIF
Adela purpurea,NY,1,GBIF
Adela purpurea,PA,1,GBIF
Adela purpurea,VT,10,GBIF
Adela purpurea,WI,1,GBIF
Adela ridingsella,AL,3,GBIF
Adela ridingsella,CT,7,GBIF
Adela ridingsella,GA,10,GBIF
Adela ridingsella,IN,2,GBIF
Adela ridingsella,KY,2,GBIF
Adela ridingsella,MA,11,GBIF
Adela ridingsella,MD,13,GBIF
Adela ridingsella,ME,3,GBIF
Adela ridingsella,MI,3,GBIF
Adela ridingsella,MS,1,GBIF
Adela ridingsella,NC,9,GBIF
Adela ridingsella,NH,9,GBIF
Adela ridingsella,NJ,2,GBIF
Adela ridingsella,NY,14,GBIF
Adela ridingsella,OH,21,GBIF
Adela ridingsella,PA,21,GBIF
